system:index,NDVI,type
2_LC08_187023_20150502_00000000000000000004,,fields_cultivated
2_LC08_187023_20150502_00000000000000000005,,fields_abandoned
2_LC08_187023_20150502_00000000000000000006,-2.941878288113692,wetlands
2_LC08_187023_20150603_00000000000000000000,,conifer_disturbed
2_LC08_187023_20150603_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20150603_00000000000000000002,,deciduous
2_LC08_187023_20150603_00000000000000000003,,grassland_mowed
2_LC08_187023_20150603_00000000000000000004,,fields_cultivated
2_LC08_187023_20150603_00000000000000000005,,fields_abandoned
2_LC08_187023_20150603_00000000000000000006,0.659568176165642,wetlands
2_LC08_187023_20150705_00000000000000000000,,conifer_disturbed
2_LC08_187023_20150705_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20150705_00000000000000000002,,deciduous
2_LC08_187023_20150705_00000000000000000003,,grassland_mowed
2_LC08_187023_20150705_00000000000000000004,,fields_cultivated
2_LC08_187023_20150705_00000000000000000005,,fields_abandoned
2_LC08_187023_20150705_00000000000000000006,0.8299660098914096,wetlands
2_LC08_187023_20150721_00000000000000000000,,conifer_disturbed
2_LC08_187023_20150721_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20150721_00000000000000000002,,deciduous
2_LC08_187023_20150721_00000000000000000003,,grassland_mowed
2_LC08_187023_20150721_00000000000000000004,,fields_cultivated
2_LC08_187023_20150721_00000000000000000005,,fields_abandoned
2_LC08_187023_20150721_00000000000000000006,0.8580867400921639,wetlands
2_LC08_187023_20150806_00000000000000000000,,conifer_disturbed
2_LC08_187023_20150806_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20150806_00000000000000000002,,deciduous
2_LC08_187023_20150806_00000000000000000003,,grassland_mowed
2_LC08_187023_20150806_00000000000000000004,,fields_cultivated
2_LC08_187023_20150806_00000000000000000005,,fields_abandoned
2_LC08_187023_20150806_00000000000000000006,0.8272959898432811,wetlands
2_LC08_187023_20160402_00000000000000000000,,conifer_disturbed
2_LC08_187023_20160402_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20160402_00000000000000000002,,deciduous
2_LC08_187023_20160402_00000000000000000003,,grassland_mowed
2_LC08_187023_20160402_00000000000000000004,,fields_cultivated
2_LC08_187023_20160402_00000000000000000005,,fields_abandoned
2_LC08_187023_20160402_00000000000000000006,0.32106667705770264,wetlands
2_LC08_187023_20160504_00000000000000000000,,conifer_disturbed
2_LC08_187023_20160504_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20160504_00000000000000000002,,deciduous
2_LC08_187023_20160504_00000000000000000003,,grassland_mowed
2_LC08_187023_20160504_00000000000000000004,,fields_cultivated
2_LC08_187023_20160504_00000000000000000005,,fields_abandoned
2_LC08_187023_20160504_00000000000000000006,0.4116564633027453,wetlands
2_LC08_187023_20160520_00000000000000000000,,conifer_disturbed
2_LC08_187023_20160520_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20160520_00000000000000000002,,deciduous
2_LC08_187023_20160520_00000000000000000003,,grassland_mowed
2_LC08_187023_20160520_00000000000000000004,,fields_cultivated
2_LC08_187023_20160520_00000000000000000005,,fields_abandoned
2_LC08_187023_20160520_00000000000000000006,0.6134261586942777,wetlands
2_LC08_187023_20160605_00000000000000000000,,conifer_disturbed
2_LC08_187023_20160605_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20160605_00000000000000000002,,deciduous
2_LC08_187023_20160605_00000000000000000003,,grassland_mowed
2_LC08_187023_20160605_00000000000000000004,,fields_cultivated
2_LC08_187023_20160605_00000000000000000005,,fields_abandoned
2_LC08_187023_20160605_00000000000000000006,0.7498126200045325,wetlands
2_LC08_187023_20160808_00000000000000000000,,conifer_disturbed
2_LC08_187023_20160808_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20160808_00000000000000000002,,deciduous
2_LC08_187023_20160808_00000000000000000003,,grassland_mowed
2_LC08_187023_20160808_00000000000000000004,,fields_cultivated
2_LC08_187023_20160808_00000000000000000005,,fields_abandoned
2_LC08_187023_20160808_00000000000000000006,0.84629428738275,wetlands
2_LC08_187023_20160909_00000000000000000000,,conifer_disturbed
2_LC08_187023_20160909_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20160909_00000000000000000002,,deciduous
2_LC08_187023_20160909_00000000000000000003,,grassland_mowed
2_LC08_187023_20160909_00000000000000000004,,fields_cultivated
2_LC08_187023_20160909_00000000000000000005,,fields_abandoned
2_LC08_187023_20160909_00000000000000000006,0.76372208005047,wetlands
2_LC08_187023_20170405_00000000000000000000,,conifer_disturbed
2_LC08_187023_20170405_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20170405_00000000000000000002,,deciduous
2_LC08_187023_20170405_00000000000000000003,,grassland_mowed
2_LC08_187023_20170405_00000000000000000004,,fields_cultivated
2_LC08_187023_20170405_00000000000000000005,,fields_abandoned
2_LC08_187023_20170405_00000000000000000006,0.3563089914458661,wetlands
2_LC08_187023_20170523_00000000000000000000,,conifer_disturbed
2_LC08_187023_20170523_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20170523_00000000000000000002,,deciduous
2_LC08_187023_20170523_00000000000000000003,,grassland_mowed
2_LC08_187023_20170523_00000000000000000004,,fields_cultivated
2_LC08_187023_20170523_00000000000000000005,,fields_abandoned
2_LC08_187023_20170523_00000000000000000006,2.329588930593009,wetlands
2_LC08_187023_20170608_00000000000000000000,,conifer_disturbed
2_LC08_187023_20170608_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20170608_00000000000000000002,,deciduous
2_LC08_187023_20170608_00000000000000000003,,grassland_mowed
2_LC08_187023_20170608_00000000000000000004,,fields_cultivated
2_LC08_187023_20170608_00000000000000000005,,fields_abandoned
2_LC08_187023_20170608_00000000000000000006,,wetlands
2_LC08_187023_20170710_00000000000000000000,,conifer_disturbed
2_LC08_187023_20170710_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20170710_00000000000000000002,,deciduous
2_LC08_187023_20170710_00000000000000000003,,grassland_mowed
2_LC08_187023_20170710_00000000000000000004,,fields_cultivated
2_LC08_187023_20170710_00000000000000000005,,fields_abandoned
2_LC08_187023_20170710_00000000000000000006,0.8120832433114119,wetlands
2_LC08_187023_20170811_00000000000000000000,,conifer_disturbed
2_LC08_187023_20170811_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20170811_00000000000000000002,,deciduous
2_LC08_187023_20170811_00000000000000000003,,grassland_mowed
2_LC08_187023_20170811_00000000000000000004,,fields_cultivated
2_LC08_187023_20170811_00000000000000000005,,fields_abandoned
2_LC08_187023_20170811_00000000000000000006,0.804870961705971,wetlands
2_LC08_187023_20170928_00000000000000000000,,conifer_disturbed
2_LC08_187023_20170928_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20170928_00000000000000000002,,deciduous
2_LC08_187023_20170928_00000000000000000003,,grassland_mowed
2_LC08_187023_20170928_00000000000000000004,,fields_cultivated
2_LC08_187023_20170928_00000000000000000005,,fields_abandoned
2_LC08_187023_20170928_00000000000000000006,0.7051476472878383,wetlands
2_LC08_187023_20180408_00000000000000000000,,conifer_disturbed
2_LC08_187023_20180408_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20180408_00000000000000000002,,deciduous
2_LC08_187023_20180408_00000000000000000003,,grassland_mowed
2_LC08_187023_20180408_00000000000000000004,,fields_cultivated
2_LC08_187023_20180408_00000000000000000005,,fields_abandoned
2_LC08_187023_20180408_00000000000000000006,0.2512711563297008,wetlands
2_LC08_187023_20180510_00000000000000000000,,conifer_disturbed
2_LC08_187023_20180510_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20180510_00000000000000000002,,deciduous
2_LC08_187023_20180510_00000000000000000003,,grassland_mowed
2_LC08_187023_20180510_00000000000000000004,,fields_cultivated
2_LC08_187023_20180510_00000000000000000005,,fields_abandoned
2_LC08_187023_20180510_00000000000000000006,0.6223629654359882,wetlands
2_LC08_187023_20180627_00000000000000000000,,conifer_disturbed
2_LC08_187023_20180627_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20180627_00000000000000000002,,deciduous
2_LC08_187023_20180627_00000000000000000003,,grassland_mowed
2_LC08_187023_20180627_00000000000000000004,,fields_cultivated
2_LC08_187023_20180627_00000000000000000005,,fields_abandoned
2_LC08_187023_20180627_00000000000000000006,,wetlands
2_LC08_187023_20180830_00000000000000000000,,conifer_disturbed
2_LC08_187023_20180830_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20180830_00000000000000000002,,deciduous
2_LC08_187023_20180830_00000000000000000003,,grassland_mowed
2_LC08_187023_20180830_00000000000000000004,,fields_cultivated
2_LC08_187023_20180830_00000000000000000005,,fields_abandoned
2_LC08_187023_20180830_00000000000000000006,0.6639973949614837,wetlands
2_LC08_187023_20181001_00000000000000000000,,conifer_disturbed
2_LC08_187023_20181001_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20181001_00000000000000000002,,deciduous
2_LC08_187023_20181001_00000000000000000003,,grassland_mowed
2_LC08_187023_20181001_00000000000000000004,,fields_cultivated
2_LC08_187023_20181001_00000000000000000005,,fields_abandoned
2_LC08_187023_20181001_00000000000000000006,0.6490974670681475,wetlands
2_LC08_187023_20190222_00000000000000000000,,conifer_disturbed
2_LC08_187023_20190222_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20190222_00000000000000000002,,deciduous
2_LC08_187023_20190222_00000000000000000003,,grassland_mowed
2_LC08_187023_20190222_00000000000000000004,,fields_cultivated
2_LC08_187023_20190222_00000000000000000005,,fields_abandoned
2_LC08_187023_20190222_00000000000000000006,0.28063464313004216,wetlands
2_LC08_187023_20190630_00000000000000000000,,conifer_disturbed
2_LC08_187023_20190630_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20190630_00000000000000000002,,deciduous
2_LC08_187023_20190630_00000000000000000003,,grassland_mowed
2_LC08_187023_20190630_00000000000000000004,,fields_cultivated
2_LC08_187023_20190630_00000000000000000005,,fields_abandoned
2_LC08_187023_20190630_00000000000000000006,0.79386485199934,wetlands
2_LC08_187023_20190817_00000000000000000000,,conifer_disturbed
2_LC08_187023_20190817_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20190817_00000000000000000002,,deciduous
2_LC08_187023_20190817_00000000000000000003,,grassland_mowed
2_LC08_187023_20190817_00000000000000000004,,fields_cultivated
2_LC08_187023_20190817_00000000000000000005,,fields_abandoned
2_LC08_187023_20190817_00000000000000000006,0.8294847138935247,wetlands
2_LC08_187023_20191020_00000000000000000000,,conifer_disturbed
2_LC08_187023_20191020_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20191020_00000000000000000002,,deciduous
2_LC08_187023_20191020_00000000000000000003,,grassland_mowed
2_LC08_187023_20191020_00000000000000000004,,fields_cultivated
2_LC08_187023_20191020_00000000000000000005,,fields_abandoned
2_LC08_187023_20191020_00000000000000000006,0.4608989189379585,wetlands
2_LC08_187023_20200209_00000000000000000000,,conifer_disturbed
2_LC08_187023_20200209_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20200209_00000000000000000002,,deciduous
2_LC08_187023_20200209_00000000000000000003,,grassland_mowed
2_LC08_187023_20200209_00000000000000000004,,fields_cultivated
2_LC08_187023_20200209_00000000000000000005,,fields_abandoned
2_LC08_187023_20200209_00000000000000000006,,wetlands
2_LC08_187023_20200328_00000000000000000000,,conifer_disturbed
2_LC08_187023_20200328_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20200328_00000000000000000002,,deciduous
2_LC08_187023_20200328_00000000000000000003,,grassland_mowed
2_LC08_187023_20200328_00000000000000000004,,fields_cultivated
2_LC08_187023_20200328_00000000000000000005,,fields_abandoned
2_LC08_187023_20200328_00000000000000000006,0.29393709145332625,wetlands
2_LC08_187023_20200515_00000000000000000000,,conifer_disturbed
2_LC08_187023_20200515_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20200515_00000000000000000002,,deciduous
2_LC08_187023_20200515_00000000000000000003,,grassland_mowed
2_LC08_187023_20200515_00000000000000000004,,fields_cultivated
2_LC08_187023_20200515_00000000000000000005,,fields_abandoned
2_LC08_187023_20200515_00000000000000000006,0.32477695100642096,wetlands
2_LC08_187023_20200702_00000000000000000000,,conifer_disturbed
2_LC08_187023_20200702_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20200702_00000000000000000002,,deciduous
2_LC08_187023_20200702_00000000000000000003,,grassland_mowed
2_LC08_187023_20200702_00000000000000000004,,fields_cultivated
2_LC08_187023_20200702_00000000000000000005,,fields_abandoned
2_LC08_187023_20200702_00000000000000000006,,wetlands
2_LC08_187023_20200718_00000000000000000000,,conifer_disturbed
2_LC08_187023_20200718_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20200718_00000000000000000002,,deciduous
2_LC08_187023_20200718_00000000000000000003,,grassland_mowed
2_LC08_187023_20200718_00000000000000000004,,fields_cultivated
2_LC08_187023_20200718_00000000000000000005,,fields_abandoned
2_LC08_187023_20200718_00000000000000000006,0.8103891020063635,wetlands
2_LC08_187023_20200904_00000000000000000000,,conifer_disturbed
2_LC08_187023_20200904_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20200904_00000000000000000002,,deciduous
2_LC08_187023_20200904_00000000000000000003,,grassland_mowed
2_LC08_187023_20200904_00000000000000000004,,fields_cultivated
2_LC08_187023_20200904_00000000000000000005,,fields_abandoned
2_LC08_187023_20200904_00000000000000000006,,wetlands
2_LC08_187023_20200920_00000000000000000000,,conifer_disturbed
2_LC08_187023_20200920_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20200920_00000000000000000002,,deciduous
2_LC08_187023_20200920_00000000000000000003,,grassland_mowed
2_LC08_187023_20200920_00000000000000000004,,fields_cultivated
2_LC08_187023_20200920_00000000000000000005,,fields_abandoned
2_LC08_187023_20200920_00000000000000000006,,wetlands
2_LC08_187023_20201022_00000000000000000000,,conifer_disturbed
2_LC08_187023_20201022_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20201022_00000000000000000002,,deciduous
2_LC08_187023_20201022_00000000000000000003,,grassland_mowed
2_LC08_187023_20201022_00000000000000000004,,fields_cultivated
2_LC08_187023_20201022_00000000000000000005,,fields_abandoned
2_LC08_187023_20201022_00000000000000000006,0.6753773033580819,wetlands
2_LC08_187023_20210227_00000000000000000000,,conifer_disturbed
2_LC08_187023_20210227_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20210227_00000000000000000002,,deciduous
2_LC08_187023_20210227_00000000000000000003,,grassland_mowed
2_LC08_187023_20210227_00000000000000000004,,fields_cultivated
2_LC08_187023_20210227_00000000000000000005,,fields_abandoned
2_LC08_187023_20210227_00000000000000000006,-0.7904450063776409,wetlands
2_LC08_187023_20210331_00000000000000000000,,conifer_disturbed
2_LC08_187023_20210331_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20210331_00000000000000000002,,deciduous
2_LC08_187023_20210331_00000000000000000003,,grassland_mowed
2_LC08_187023_20210331_00000000000000000004,,fields_cultivated
2_LC08_187023_20210331_00000000000000000005,,fields_abandoned
2_LC08_187023_20210331_00000000000000000006,0.3586050362770212,wetlands
2_LC08_187023_20210603_00000000000000000000,,conifer_disturbed
2_LC08_187023_20210603_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20210603_00000000000000000002,,deciduous
2_LC08_187023_20210603_00000000000000000003,,grassland_mowed
2_LC08_187023_20210603_00000000000000000004,,fields_cultivated
2_LC08_187023_20210603_00000000000000000005,,fields_abandoned
2_LC08_187023_20210603_00000000000000000006,0.8195537702638078,wetlands
2_LC08_187023_20210619_00000000000000000000,,conifer_disturbed
2_LC08_187023_20210619_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20210619_00000000000000000002,,deciduous
2_LC08_187023_20210619_00000000000000000003,,grassland_mowed
2_LC08_187023_20210619_00000000000000000004,,fields_cultivated
2_LC08_187023_20210619_00000000000000000005,,fields_abandoned
2_LC08_187023_20210619_00000000000000000006,0.879950866806604,wetlands
2_LC08_187023_20210721_00000000000000000000,,conifer_disturbed
2_LC08_187023_20210721_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20210721_00000000000000000002,,deciduous
2_LC08_187023_20210721_00000000000000000003,,grassland_mowed
2_LC08_187023_20210721_00000000000000000004,,fields_cultivated
2_LC08_187023_20210721_00000000000000000005,,fields_abandoned
2_LC08_187023_20210721_00000000000000000006,0.8508714765057104,wetlands
2_LC08_187023_20210907_00000000000000000000,,conifer_disturbed
2_LC08_187023_20210907_00000000000000000001,,conifer_not_disturbed
